date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:34	23292/23292	---M--	200	added ('OK')	font/woff	etag:%22647079f4-5afc%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7457Sweet-Saturday.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7457Sweet-Saturday.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:34	21852/21852	---M--	200	added ('OK')	font/woff2	etag:%22647079fa-555c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2400Tangerine_Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2400Tangerine_Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:34	27752/27752	---M--	200	added ('OK')	font/woff	etag:%22647079fb-6c68%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2400Tangerine_Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2400Tangerine_Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:35	1059408/1059408	---M--	200	added ('OK')	font/woff	etag:%22647079d9-102a50%22	https://inv.wekita.id/wp-content/uploads/useanyfont/3499PoorStory-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/3499PoorStory-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:35	21852/21852	---M--	200	added ('OK')	font/woff2	etag:%2264716800-555c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/1273Tangerine.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/1273Tangerine.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:35	27752/27752	---M--	200	added ('OK')	font/woff	etag:%2264716801-6c68%22	https://inv.wekita.id/wp-content/uploads/useanyfont/1273Tangerine.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/1273Tangerine.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:35	62088/62088	---M--	200	added ('OK')	font/woff2	etag:%226471de35-f288%22	https://inv.wekita.id/wp-content/uploads/useanyfont/5871Iskry.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/5871Iskry.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:36	119380/119380	---M--	200	added ('OK')	font/woff	etag:%226471de36-1d254%22	https://inv.wekita.id/wp-content/uploads/useanyfont/5871Iskry.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/5871Iskry.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:36	84752/84752	---M--	200	added ('OK')	font/woff2	etag:%226475715c-14b10%22	https://inv.wekita.id/wp-content/uploads/useanyfont/515DK-Plague-Master.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/515DK-Plague-Master.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:36	16932/16932	---M--	200	added ('OK')	font/woff2	etag:%2264b20c3f-4224%22	https://inv.wekita.id/wp-content/uploads/useanyfont/69NewYork.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/69NewYork.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:36	130948/130948	---M--	200	added ('OK')	font/woff	etag:%226475715e-1ff84%22	https://inv.wekita.id/wp-content/uploads/useanyfont/515DK-Plague-Master.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/515DK-Plague-Master.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:36	16932/16932	---M--	200	added ('OK')	font/woff	etag:%2264b20c40-4224%22	https://inv.wekita.id/wp-content/uploads/useanyfont/69NewYork.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/69NewYork.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:37	17444/17444	---M--	200	added ('OK')	font/woff2	etag:%2264b93d33-4424%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4123Anabele.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4123Anabele.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:38	17444/17444	---M--	200	added ('OK')	font/woff	etag:%2264b93d34-4424%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4123Anabele.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4123Anabele.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:38	17996/17996	---M--	200	added ('OK')	font/woff2	etag:%2264b93ef8-464c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2546Alumatica-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2546Alumatica-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:38	17996/17996	---M--	200	added ('OK')	font/woff	etag:%2264b93ef9-464c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/2546Alumatica-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/2546Alumatica-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:38	20588/20588	---M--	200	added ('OK')	font/woff2	etag:%2264b93f05-506c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/1450WalbaumDisplay.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/1450WalbaumDisplay.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:38	29700/29700	---M--	200	added ('OK')	font/woff	etag:%2264b93f06-7404%22	https://inv.wekita.id/wp-content/uploads/useanyfont/1450WalbaumDisplay.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/1450WalbaumDisplay.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:39	11060/11060	---M--	200	added ('OK')	font/woff2	etag:%2264c0d9c0-2b34%22	https://inv.wekita.id/wp-content/uploads/useanyfont/6036paris.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/6036paris.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:39	15648/15648	---M--	200	added ('OK')	font/woff	etag:%2264c0d9c1-3d20%22	https://inv.wekita.id/wp-content/uploads/useanyfont/6036paris.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/6036paris.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
